id,listing_url,host_since,neighbourhood,room_type,guests_included,total_amenities,Bed linens,Buzzer/wireless intercom,Cable TV,Carbon monoxide detector,Coffee maker,Cooking basics,Dishes and silverware,Dishwasher,Dryer,Elevator,Extra pillows and blankets,Family/kid friendly,Fire extinguisher,First aid kit,Free street parking,Hair dryer,Hangers,Host greets you,Hot water,Internet,Iron,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Luggage dropoff allowed,Microwave,Oven,Patio or balcony,Pets allowed,Private entrance,Private living room,Refrigerator,Shampoo,Smoke detector,Smoking allowed,Stove,TV,Washer,translation missing: en.hosting_amenity_50,price
22823627,https://www.airbnb.com/rooms/22823627,2015-02-16,Prenzlauer Berg,Private room,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.0
22823681,https://www.airbnb.com/rooms/22823681,2016-06-28,Neukölln,Private room,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,35.0
22824120,https://www.airbnb.com/rooms/22824120,2015-02-16,Prenzlauer Berg,Private room,1,13,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,69.0
22827859,https://www.airbnb.com/rooms/22827859,2018-01-19,Friedrichshain,Private room,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50.0
22829552,https://www.airbnb.com/rooms/22829552,2018-01-19,Reinickendorf,Private room,1,13,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,49.0
22830938,https://www.airbnb.com/rooms/22830938,2014-02-10,Neukölln,Private room,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26.0
22837639,https://www.airbnb.com/rooms/22837639,2016-08-20,Karow,Entire home/apt,1,23,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,21.0
22839050,https://www.airbnb.com/rooms/22839050,2010-12-14,Kreuzberg,Entire home/apt,2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,94.0
22840542,https://www.airbnb.com/rooms/22840542,2015-12-15,Pankow,Entire home/apt,1,27,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,35.0
22841034,https://www.airbnb.com/rooms/22841034,2017-10-29,Neukölln,Entire home/apt,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,90.0
22841173,https://www.airbnb.com/rooms/22841173,2018-01-20,Wilmersdorf,Entire home/apt,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,45.0
22841193,https://www.airbnb.com/rooms/22841193,2017-06-06,Prenzlauer Berg,Entire home/apt,1,10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,65.0
22841221,https://www.airbnb.com/rooms/22841221,2014-08-12,Neukölln,Private room,2,11,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,75.0
22844904,https://www.airbnb.com/rooms/22844904,2017-03-31,Wedding,Private room,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,28.0
22845957,https://www.airbnb.com/rooms/22845957,2013-06-21,Moabit,Private room,1,18,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,28.0
22847856,https://www.airbnb.com/rooms/22847856,2018-01-20,Prenzlauer Berg,Private room,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,40.0
22853559,https://www.airbnb.com/rooms/22853559,2017-04-03,Reinickendorf,Entire home/apt,1,19,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,40.0
22853850,https://www.airbnb.com/rooms/22853850,2015-04-14,Märkisches Viertel,Private room,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,55.0
22854907,https://www.airbnb.com/rooms/22854907,2013-04-04,Prenzlauer Berg,Private room,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30.0
22856204,https://www.airbnb.com/rooms/22856204,2014-11-24,Kreuzberg,Private room,1,13,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,45.0
22856319,https://www.airbnb.com/rooms/22856319,2018-01-21,Wedding,Entire home/apt,1,22,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,36.0
22858159,https://www.airbnb.com/rooms/22858159,2012-12-19,Friedrichshain,Entire home/apt,2,27,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,110.0
22858411,https://www.airbnb.com/rooms/22858411,2016-05-02,Prenzlauer Berg,Entire home/apt,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.0
22859257,https://www.airbnb.com/rooms/22859257,2017-04-08,Kreuzberg,Private room,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,35.0
22860064,https://www.airbnb.com/rooms/22860064,2015-04-27,Kreuzberg,Private room,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,22.0
22861774,https://www.airbnb.com/rooms/22861774,2013-08-11,Prenzlauer Berg,Private room,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0
22862525,https://www.airbnb.com/rooms/22862525,2018-01-16,Prenzlauer Berg,Private room,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,35.0
22871505,https://www.airbnb.com/rooms/22871505,2018-01-04,Niederschönhausen,Entire home/apt,4,18,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,140.0
22872470,https://www.airbnb.com/rooms/22872470,2016-04-29,Friedrichshain,Private room,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,65.0
22873136,https://www.airbnb.com/rooms/22873136,2018-01-04,Niederschönhausen,Entire home/apt,4,16,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,160.0
22874941,https://www.airbnb.com/rooms/22874941,2017-07-30,Prenzlauer Berg,Private room,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,13.0
22876668,https://www.airbnb.com/rooms/22876668,2015-05-25,Neukölln,Private room,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,40.0
22880434,https://www.airbnb.com/rooms/22880434,2017-06-13,Schöneberg,Private room,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16.0
22880799,https://www.airbnb.com/rooms/22880799,2015-11-26,Fennpfuhl,Private room,1,24,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,36.0
22881406,https://www.airbnb.com/rooms/22881406,2016-05-14,Schöneberg,Entire home/apt,1,15,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,35.0
22883174,https://www.airbnb.com/rooms/22883174,2017-10-08,Wedding,Private room,1,14,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,22.0
22884009,https://www.airbnb.com/rooms/22884009,2014-05-05,Prenzlauer Berg,Private room,1,13,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,30.0
22884512,https://www.airbnb.com/rooms/22884512,2016-05-13,Kreuzberg,Private room,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,20.0
22892330,https://www.airbnb.com/rooms/22892330,2012-10-30,Kreuzberg,Private room,2,15,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,27.0
22893137,https://www.airbnb.com/rooms/22893137,2014-04-04,Kreuzberg,Entire home/apt,1,19,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,59.0
22893374,https://www.airbnb.com/rooms/22893374,2017-04-07,Neukölln,Private room,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,32.0
22894395,https://www.airbnb.com/rooms/22894395,2018-01-22,Mitte,Entire home/apt,1,20,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,80.0
22894810,https://www.airbnb.com/rooms/22894810,2015-09-13,Schöneberg,Entire home/apt,1,10,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,59.0
22895550,https://www.airbnb.com/rooms/22895550,2017-03-07,Friedrichshain,Private room,1,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,40.0
22895657,https://www.airbnb.com/rooms/22895657,2018-01-23,Pankow,Private room,1,8,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.0
22902673,https://www.airbnb.com/rooms/22902673,2018-01-23,Hansaviertel,Private room,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,34.0
22903097,https://www.airbnb.com/rooms/22903097,2018-01-23,Tempelhof,Private room,1,12,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14.0
22903146,https://www.airbnb.com/rooms/22903146,2012-11-22,Prenzlauer Berg,Entire home/apt,2,27,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,80.0
22904417,https://www.airbnb.com/rooms/22904417,2015-02-07,Neukölln,Entire home/apt,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,51.0
22905144,https://www.airbnb.com/rooms/22905144,2014-02-24,Neukölln,Private room,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,21.0
22914994,https://www.airbnb.com/rooms/22914994,2016-01-27,Friedrichshain,Private room,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30.0
22915044,https://www.airbnb.com/rooms/22915044,2015-03-29,Schöneberg,Entire home/apt,1,31,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,65.0
22915111,https://www.airbnb.com/rooms/22915111,2016-10-02,Lichtenberg,Private room,1,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,37.0
22915308,https://www.airbnb.com/rooms/22915308,2016-05-30,Friedrichshain,Entire home/apt,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,27.0
22917136,https://www.airbnb.com/rooms/22917136,2018-01-24,Kreuzberg,Entire home/apt,1,17,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,20.0
22918056,https://www.airbnb.com/rooms/22918056,2014-11-18,Friedrichshain,Private room,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,35.0
22918349,https://www.airbnb.com/rooms/22918349,2016-04-25,Neukölln,Private room,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.0
22919744,https://www.airbnb.com/rooms/22919744,2017-03-25,Mitte,Entire home/apt,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56.0
22921626,https://www.airbnb.com/rooms/22921626,2018-01-24,Friedrichshain,Private room,1,16,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,39.0
22923592,https://www.airbnb.com/rooms/22923592,2014-07-04,Lichterfelde,Private room,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,70.0
22923656,https://www.airbnb.com/rooms/22923656,2017-07-24,Neukölln,Private room,1,13,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,45.0
22923857,https://www.airbnb.com/rooms/22923857,2017-11-15,Tempelhof,Private room,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15.0
22924359,https://www.airbnb.com/rooms/22924359,2014-06-12,Neukölln,Private room,1,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,30.0
22924959,https://www.airbnb.com/rooms/22924959,2018-01-24,Wedding,Entire home/apt,1,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,35.0
22926238,https://www.airbnb.com/rooms/22926238,2018-01-24,Prenzlauer Berg,Entire home/apt,2,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,149.0
22931629,https://www.airbnb.com/rooms/22931629,2018-01-25,Prenzlauer Berg,Entire home/apt,1,16,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,30.0
22931948,https://www.airbnb.com/rooms/22931948,2018-01-25,Kreuzberg,Private room,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,120.0
22932203,https://www.airbnb.com/rooms/22932203,2010-12-03,Prenzlauer Berg,Private room,1,13,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,40.0
22936979,https://www.airbnb.com/rooms/22936979,2018-01-25,Westend,Private room,1,13,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25.0
22938072,https://www.airbnb.com/rooms/22938072,2013-12-23,Kreuzberg,Entire home/apt,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,55.0
22938346,https://www.airbnb.com/rooms/22938346,2018-01-25,Prenzlauer Berg,Private room,1,14,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,35.0
22939144,https://www.airbnb.com/rooms/22939144,2013-11-29,Prenzlauer Berg,Private room,1,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,46.0
22941579,https://www.airbnb.com/rooms/22941579,2015-09-06,Schöneberg,Entire home/apt,2,14,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,52.0
22941749,https://www.airbnb.com/rooms/22941749,2016-06-29,Prenzlauer Berg,Entire home/apt,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,34.0
22942054,https://www.airbnb.com/rooms/22942054,2018-01-25,Wedding,Entire home/apt,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29.0
22948980,https://www.airbnb.com/rooms/22948980,2013-04-10,Prenzlauer Berg,Private room,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,50.0
22950986,https://www.airbnb.com/rooms/22950986,2015-04-15,Reinickendorf,Private room,1,16,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,25.0
22951367,https://www.airbnb.com/rooms/22951367,2018-01-24,Schöneberg,Entire home/apt,3,22,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,90.0
22952790,https://www.airbnb.com/rooms/22952790,2015-07-29,Wedding,Private room,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15.0
22955135,https://www.airbnb.com/rooms/22955135,2015-06-10,Halensee,Private room,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,45.0
22955838,https://www.airbnb.com/rooms/22955838,2017-04-26,Mitte,Entire home/apt,1,20,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,75.0
22962330,https://www.airbnb.com/rooms/22962330,2016-02-22,Prenzlauer Berg,Entire home/apt,2,20,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,112.0
22966047,https://www.airbnb.com/rooms/22966047,2012-07-20,Moabit,Entire home/apt,12,27,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,2500.0
22969964,https://www.airbnb.com/rooms/22969964,2015-03-28,Friedrichshain,Entire home/apt,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,70.0
22975005,https://www.airbnb.com/rooms/22975005,2017-12-27,Kreuzberg,Entire home/apt,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,35.0
22976236,https://www.airbnb.com/rooms/22976236,2016-09-15,Wedding,Private room,1,22,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,29.0
22978950,https://www.airbnb.com/rooms/22978950,2016-05-18,Mitte,Entire home/apt,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,120.0
22979380,https://www.airbnb.com/rooms/22979380,2017-01-01,Mitte,Private room,1,12,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,40.0
22981285,https://www.airbnb.com/rooms/22981285,2017-05-30,Wedding,Private room,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,25.0
22982188,https://www.airbnb.com/rooms/22982188,2015-02-20,Mitte,Private room,2,20,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,75.0
22982811,https://www.airbnb.com/rooms/22982811,2012-05-07,Kreuzberg,Entire home/apt,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,55.0
22987462,https://www.airbnb.com/rooms/22987462,2014-09-01,Neukölln,Private room,1,22,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,29.0
22989852,https://www.airbnb.com/rooms/22989852,2017-10-22,Prenzlauer Berg,Entire home/apt,4,15,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,70.0
22991038,https://www.airbnb.com/rooms/22991038,2017-01-13,Mitte,Private room,1,21,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,65.0
22991056,https://www.airbnb.com/rooms/22991056,2013-11-05,Neukölln,Entire home/apt,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,60.0
22992946,https://www.airbnb.com/rooms/22992946,2012-11-10,Mitte,Entire home/apt,2,14,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,55.0
22993666,https://www.airbnb.com/rooms/22993666,2018-01-29,Reinickendorf,Private room,1,10,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,20.0
22994327,https://www.airbnb.com/rooms/22994327,2014-01-26,Prenzlauer Berg,Entire home/apt,1,16,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,45.0
22996208,https://www.airbnb.com/rooms/22996208,2012-09-18,Kreuzberg,Private room,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,25.0
23000142,https://www.airbnb.com/rooms/23000142,2016-08-01,Westend,Private room,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,18.0
23003362,https://www.airbnb.com/rooms/23003362,2013-02-04,Wedding,Entire home/apt,1,25,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,35.0
23006368,https://www.airbnb.com/rooms/23006368,2013-05-26,Friedrichshain,Private room,1,13,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,40.0
23010288,https://www.airbnb.com/rooms/23010288,2016-08-24,Mitte,Private room,2,16,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,39.0
23010374,https://www.airbnb.com/rooms/23010374,2018-01-30,Neukölln,Entire home/apt,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.0
23011352,https://www.airbnb.com/rooms/23011352,2017-09-29,Prenzlauer Berg,Private room,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,40.0
